capital_numerico,cnpj,descricao_google,email,facebook,instagram,linkedin,municipio_receita,nome_google,telefone,tem_cnpj,tem_receita,termo_busca,url,whatsapp
0,20.436.333/0002-56,"O Sindicomerciários JF oferece atendimento jurídico aos comerciários nas questões trabalhistas e, se necessário, ingresso com processos judiciais. Veja Mais.",secjf@uol.com.br,https://www.facebook.com/sindicomerciojf/?locale=pt_BR,https://www.instagram.com/sindicomerciariosjf/,https://br.linkedin.com/company/sindicom-rcio-juiz-de-fora,,SINDICATO DOS EMPREGADOS NO COMÉRCIO DE JUIZ ...,(32) 3228-9500,True,False,comércio Juiz de Fora MG,https://secjf.com.br/,(32) 3228-9500
0,,"Está procurando por flores, cestas e presentes na cidade de Santana do Deserto - MG? Oferecemos entrega rápida para todo a cidade. Confira!",,,,,,"Flores, Cestas e Presentes em Santana do Deserto - MG",(11) 3383-1727,False,False,comércio Santana do Deserto MG,https://www.novaflor.com.br/entregas/minas-gerais/santana-do-deserto/d3356/?srsltid=AfmBOopwLJ6-wrGyYSl3npcREOwC6WTwODn2-fUxWXCcgiafYHvP9xJF,(11) 3383-1727
0,,"Vagas de emprego para Autonomos em Juiz de Fora, MG. 71 vagas abertas em diferentes empresas. Envie hoje seu currículo GRÁTIS.",,https://www.facebook.com/groups/549022605198269/?locale=pt_BR,https://www.instagram.com/vagasdejf/,https://br.linkedin.com/jobs/vagas-em-juiz-de-fora,,"Vagas de Autonomos em Juiz de Fora, MG",1763156422,False,False,autônomo Juiz de Fora MG,https://www.catho.com.br/vagas/autonomos/juiz-de-fora-mg/,1763156422
0,,Encontre SANTANA DO DESERTO MG Personalizado e muito mais Brindes Personalizados. Veja Aqui Diversos Modelos de SANTANA DO DESERTO MG Personalizado com os ...,info@oprogramador.com,,,,,SANTANA DO DESERTO MG - L20 MKT COMERCIO,(21) 96636-0085,False,False,comércio Santana do Deserto MG,https://l20mkt.com.br/brindes-corporativos/santana-do-deserto-mg,(21) 96636-0085
0,61.672.480/0001-21,"Quantas empresas existem em Bicas, MG? A cidade de Bicas hoje conta com 1.835 empresas ativas. Entre as maiores, destacam-se: 61.672.480/0001-21 - 61.672.480 ...",,,,,,Listas de Empresas em Bicas (MG) | Dados para prospecção,,True,False,empresa Bicas MG,https://www.empresaqui.com.br/listas-de-empresas/MG/BICAS,
0,04.860.747/0001-70,"Site oficial da Água Mineral Aguaí. Conheça nossos produtos e nossa história. Estamos em São Joaquim de Bicas, mas atendemos todo o país.",aguai@aguamineralaguai.com.br,,,,,Aguaí | Água Mineral Natural | São Joaquim de Bicas,(31) 99802-1900,True,False,empresa Bicas MG,https://www.aguamineralaguai.com.br/,(31) 99802-1900
0,,Câmeras e Drones · Moda e beleza · Comércio · Escritório e Home Office · Música e hobbies · Esportes e Fitness · Artigos infantis · Animais de estimação · Agro ...,,,,,,"Anúncios - Santana do Deserto, Minas Gerais",,False,False,comércio Santana do Deserto MG,https://www.olx.com.br/estado-mg/regiao-de-juiz-de-fora/santana-do-deserto,
0,05.279.067/0001-20,"Confira as Ofertas da nossa Tradicional Terça Verde Frutas, Legumes e Verduras com preço Especial aqui no Supermercado Santa Izabel! .",,,,,,Supermercado Santa Izabel | Bicas MG,,True,False,comércio Bicas MG,https://www.facebook.com/santaizabelsupermercado/,
0,52.842.052/0001-09,"Clicando em cada logo você poderá visitar o site da empresa. ... Matias Barbosa/MG, Brasil. Realização. Concepção e Comercialização. Suporte e ...",aeps@parksul.com.br,,,,,Empresas Instaladas - Park Sul,,True,False,empresa Matias Barbosa MG,https://parksul.com.br/empresas-instaladas/,
0,43.092.317/0001-08,"Pesquise 67 Empresas de Comércio Varejista em Santana do Deserto, MG. Quantas empresas existem, análise de mercado e listas de empresas com contatos, ...",,,,,,"67 Empresas de Comércio Varejista em Santana do Deserto, MG",,True,False,comércio Santana do Deserto MG,https://www.econodata.com.br/empresas/mg-santana-do-deserto/comercio-varejista,
0,,"No ranking das maiores Empresas de Comércio Varejista em Bicas, MG, estão: 1. LUME GAS LTDA, 2. ART'BICAS, 3. SANTO ANTONIO SUPERMERCADOS.",,,,,,"50 Maiores Empresas de Comércio Varejista em Bicas, MG",,False,False,comércio Bicas MG,https://www.econodata.com.br/maiores-empresas/mg-bicas/comercio-varejista,
0,17.271.982/0001-59,Utilizamos cookies para ajudar você a navegar com eficiência e executar certas funções. Você encontrará informações detalhadas sobre todos os cookies sob cada ...,contato@fecomerciomg.org.br,https://www.facebook.com/sindicomerciojf/?locale=pt_BR,https://www.instagram.com/sindicomerciojf/?hl=pt,https://br.linkedin.com/company/sindicom-rcio-juiz-de-fora,,Sindicato do Comércio de Juiz de Fora,(31) 3270-3300,True,False,comércio Juiz de Fora MG,https://fecomerciomg.org.br/sindicato/sindicato-do-comercio-de-juiz-de-fora/,+55 (31) 3270-3300
0,20.436.333/0002-56,O Sindicomércio-JF abraça a ideia de que é necessário a continuidade do fortalecimento ao associativismo. Uma ferramenta capaz de impulsionar o maior sindicato ...,,https://www.facebook.com/sindicomerciojf/?locale=pt_BR,https://www.instagram.com/sindicomerciojf/?hl=pt,https://br.linkedin.com/company/sindicom-rcio-juiz-de-fora,,Sindicomércio Juiz de Fora,,True,False,comércio Juiz de Fora MG,https://sindicatodocomercio.org.br/,
0,53.373.878/0001-39,"Negócios à venda ; Cervejaria · Marca. R$ 890.000,00 ; Residência para Idosos à Venda · Outros. R$ 3.000.000,00 ; Loja de Autopeças à Venda · Autopeças. R$ 156.000,00 ...",,,,,,Empresas à venda em Juiz de Fora,,True,False,negócio Juiz de Fora MG,https://negociosbrasil.com.br/territorio-anuncio/minas-gerais/juiz-de-fora/,
0,18.759.928/0001-10,"REDE SANTO ANTONIO SUPERMERCADOS LTDA / CNPJ: 18.759.928/0001-10 / IE: 069.071.341-0000 / PCA DOUTOR VICENTE BIANCO 62, BICAS - MG 36600000. Em caso de ...",,,,,,Santo Antonio em Casa,,True,False,comércio Bicas MG,https://www.santoantonioemcasa.com.br/,
0,,272 Vagas de Emprego de Autonomo em Juiz de Fora - MG. Temos Novas Vagas Exclusivas para você. Cadastre seu currículo GRÁTIS.,,,,,,Vagas de Emprego de autonomo em Juiz de Fora - MG,,False,False,autônomo Juiz de Fora MG,"https://www.infojobs.com.br/vagas-de-emprego-autonomo-em-juiz-fora,-mg.aspx",
0,99.999.999/9999-99,"Desde 1997 no mercado, somos uma empresa especialista em portarias, limpeza, conservação e terceirização de serviços em geral. Com prestação de serviço ...",contato@jfempregos.com.br,,https://www.instagram.com/villageservicos/?hl=pt,https://br.linkedin.com/company/village-administra%C3%A7%C3%A3o-e-servi%C3%A7os,,Village Administração e serviços EIRELI - Juiz de Fora,(32) 98415-3518,True,False,prestador de serviço Juiz de Fora MG,https://www.jfempregos.com.br/empresa/village-administracao-e-servicos-eireli,(32) 98415-3518
0,,"Encontre empresas da cidade de Bicas/MG, suas atividades, telefones, endereço, e-mail, sócios, data de abertura...",,,,,,"Lista de empresas em Bicas, MG",,False,False,empresa Bicas MG,https://cnpj.biz/empresas/bicas-mg,
0,03.121.781/0001-60,"Anúncios em Juiz de Fora e região, MG. 1 - 50 de 93.401 resultados. Tipos de anúncio. Todos os anúncios, Particulares, Profissionais. Ordenar por.",,,,https://br.linkedin.com/in/pn-annaflavia,,"Anúncios em Juiz de Fora e região, MG",,True,False,negócio Juiz de Fora MG,https://www.olx.com.br/estado-mg/regiao-de-juiz-de-fora,
0,07.385.124/0001-81,"Seoyon Intech Brasil. Fabricação de peças e acessórios para veículos automotores. São Joaquim de Bicas, Minas Gerais 6.456 seguidores. Visualizar vagas Seguir.",trabalheconosco@seoyonintech.com.br,,,,,Seoyon Intech Brasil,,True,False,empresa Bicas MG,https://br.linkedin.com/company/seoyon-intech-brasil,
0,,"MATIAS BARBOSA GABINETE PREFEITO, R&D MINERACAO E CONSTRUCAO LTDA e CLUBE DE TIRO CACA E PESCA DE JUIZ DE FORA são as principais empresas em Matias Barbosa, MG.",,,,https://br.linkedin.com/in/carolina-cerqueira-616264295,,"Lista de Empresas em Matias Barbosa, MG",,False,False,empresa Matias Barbosa MG,https://www.econodata.com.br/empresas/mg-matias-barbosa,
0,59.387.250/0001-79,Somos a melhor e mais completa empresa de terceirização de mão de obra temporária em Juíz de Fora MG. Realize um orçamento com nossa equipe.,comercial@gruposrm.com.br,,,,,Terceirização de Mão de Obra Temporária em Juíz de Fora ...,,True,False,prestador de serviço Juiz de Fora MG,https://www.gruposrm.com.br/terceirizacao-de-mao-de-obra-temporaria-em-juiz-de-fora-mg,
0,55.587.601/0001-34,Conheça nas opções abaixo a localização e diversidade dos principais pontos de comércio de Juiz de fora:,,,https://www.instagram.com/centraldecomprasjf/?hl=pt-br,https://br.linkedin.com/company/shopping-jardim-norte,,Comércio/Compras em Juiz de Fora,,True,False,comércio Juiz de Fora MG,https://www.jfminas.com.br/portal/compras-em-jf,
0,21.573.522/0001-52,Representamos e cuidamos dos interesses das empresas do comércio de Juiz de Fora (32) 3215-1317 | (32) 9 9193-1034. Fale conosco clicando aqui ⬇️ · ATENÇÃO!,,https://www.facebook.com/sindicomerciojf/?locale=pt_BR,https://www.instagram.com/sindicomerciojf/?hl=pt,,,Sindicato do Comércio de Juiz de Fora (@sindicomerciojf),,True,False,comércio Juiz de Fora MG,https://www.instagram.com/sindicomerciojf/?hl=pt,
0,36.615.460/0001-71,"Atendemos a grandes empresas do setor automotivo no Brasil e Mercosul. Localizada estrategicamente próxima a grande polo industrial e logístico de Minas Gerais, ...",contato@neosteel.com.br,,,,,Neo Steel,,True,False,empresa Bicas MG,https://neosteel.com.br/,
0,,"Buscando por produção de diversos objetos como: alimentos, roupas, calçados ou remédios em Matias Barbosa, MG? Encontre as melhores opções de empresas do ...",,,https://www.instagram.com/constrularmatconst/,https://br.linkedin.com/company/uemmineracao,,"Indústrias em Matias Barbosa, MG",,False,False,empresa Matias Barbosa MG,https://www.solutudo.com.br/empresas/mg/matias-barbosa/industrias?pagina=1,
0,11.458.380/0001-29,"18. Marechal Shopping ... Galeria no centro com várias lojas de roupas, salões de beleza e lanchonetes. Bom para quem vai no centro da cidade.",,,https://www.instagram.com/centraldecomprasjf/?hl=pt-br,,,OS 15 MELHORES locais para compras em Juiz de Fora ...,,True,False,comércio Juiz de Fora MG,https://www.tripadvisor.com.br/Attractions-g887228-Activities-c26-Juiz_de_Fora_State_of_Minas_Gerais.html,
0,,"Confira a nova associação comercial com espaço para coworking! Veja aqui ... dos Sabiás, Matias Barbosa - MG, 36120-000 · (32) 99966-6446 · (32) 98415-3519.",,,,https://br.linkedin.com/in/aline-salzer,,ACEMB: Home,(32) 99119-4301,False,False,comércio Matias Barbosa MG,https://www.acematias.com.br/,(32) 99119-4301
0,,"As Maiores Empresas de Comércio Varejista em Matias Barbosa, MG são: 1° POSTO ELLO LTDA, 2° JKV COMERCIO DE COMBUSTIVEIS LTDA e 3° MFX COMERCIO DE ...",,,,,,50 Maiores Empresas de Comércio Varejista em Matias ...,,False,False,comércio Matias Barbosa MG,https://www.econodata.com.br/maiores-empresas/mg-matias-barbosa/comercio-varejista,
0,,"Endereço: Avenida Presidente Itamar Franco, 3830 Loja 1 – Cascatinha, Juiz De Fora – MG Telefone: (32) 99932-1816. Home · Sobre · Onde estamos · Equipe ...",,,,,,Juiz De Fora - InvestSmart Agente Autônomo de Investimentos,,False,False,autônomo Juiz de Fora MG,https://investsmart.com.br/escritorio/juiz-de-fora/,
0,,"Somos uma empresa de segurança com 35 anos de experiência. Serviços de segurança armada, desarmada, eletrônica, escolta, pessoal e consultoria.",,https://www.facebook.com/juizdeforaseg/,https://www.instagram.com/juizdefora_seguranca/,https://br.linkedin.com/company/jf-seguranca,,"Juiz de Fora - Somos confiança, Produtividade e Segurança",,False,False,empresa Juiz de Fora MG,https://juizdeforaseg.com.br/,
0,,"Art. 8º - O contribuinte do imposto é o prestador do serviço, empresa, profissional autônomo ou sociedade uniprofissional que exerça, em caráter permanente ou ...",,,,,,ISSQN (ISS) de Juiz de Fora - MG,,False,False,autônomo Juiz de Fora MG,https://leismunicipais.com.br/issqn-iss-juiz-de-fora-mg,
0,,"No ranking das maiores Empresas em Matias Barbosa, MG, estão: 1. MATIAS BARBOSA GABINETE PREFEITO, 2. R&D MINERACAO E CONSTRUCAO LTDA, 3.",,,,,,"50 Maiores Empresas em Matias Barbosa, MG",,False,False,empresa Matias Barbosa MG,https://www.econodata.com.br/maiores-empresas/mg-matias-barbosa,
0,,A Associação Comercial Empresarial de Bicas (ASSCOM/ACE) foi fundada em 13 de novembro de 2000 com o objetivo de representar os segmentos produtivos de Bicas e ...,ace@asscombicas.com.br,,,,,ACE Asscom – Associação Comercial de Bicas,(32) 3271-1875,False,False,comércio Bicas MG,https://asscombicas.com.br/,(32) 3271-1875
0,15.088.380/0001-35,"ASSOCIACAO COMERCIAL E EMPRESARIAL DE MATIAS BARBOSA. Home / OSC ... Sigla OSC: Não informado. Endereço: AVENIDA CARDOSO SARAIVA CENTRO, Matias Barbosa - MG",WANDERGAMA@GMAIL.COM,https://www.facebook.com/p/ACEMB-Associa%C3%A7%C3%A3o-Comercial-e-Empresarial-de-Matias-Barbosa-100079659946301/,https://www.instagram.com/acejuizdefora/,,,ASSOCIACAO COMERCIAL E EMPRESARIAL DE MATIAS ...,32 99666446,True,False,comércio Matias Barbosa MG,https://mapaosc.ipea.gov.br/detalhar/510350/associacao-comercial-e-empresarial-de-matias-barbosa,36120000
0,,"10 Vagas de Autônomo ... Seja um distribuidor de sucesso, com ganhos de 120 a 200%, linha completa de cosmético profissional para salão de beleza, oferecemos ...",,,,,,Vagas de Emprego de Autonomo em Juiz de Fora/MG,,False,False,autônomo Juiz de Fora MG,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-juiz-de-fora-mg/autonomo,
0,20.681.600/0001-70,"Fabricamos e beneficiamos estruturas metálicas. Chapas, perfis e tubos. Entre em contato e descubra as soluções que a Perfiminas oferece. Faça seu Orçamento ...",comercial@perfiminas.com.br,,,,,Perfiminas Indústria Metalúrgica Ltda,,True,False,indústria Juiz de Fora MG,https://www.perfiminas.com.br/,
0,,"Oferta de Comércio em Bicas, MG. Na OLX você encontra as melhores ofertas perto de você.",,,,,,"Comércio - Bicas, Minas Gerais",,False,False,comércio Bicas MG,https://www.olx.com.br/comercio-e-escritorio/estado-mg/regiao-de-juiz-de-fora/bicas,
0,52.466.732/0001-75,"Apartamento de 2 quartos reformado na Rua Santo Antônio. Em uma das partes mais planas e centrais de Juiz de Fora. O imóvel se destaca pelos cômodos amplos, ...",,https://www.facebook.com/agenterealizajf/,https://www.instagram.com/agenterealiza/,https://br.linkedin.com/company/alleata-marketing-digital,,negócios juiz de fora,,True,False,negócio Juiz de Fora MG,https://www.facebook.com/groups/164274311478254/,
0,,Página do ISSQN da Secretaria da Fazenda da Prefeitura de Juiz de Fora.,vagoujf@gmail.com,,https://www.instagram.com/prefeiturajuizdefora/,https://br.linkedin.com/company/prefeitura-de-juiz-de-fora,,SF | ISSQN | Informações,,False,False,autônomo Juiz de Fora MG,https://www.pjf.mg.gov.br/secretarias/sf/issqn/index.php,2104-8503
0,,"Sindicato dos Trabalhadores em Empresas de Prestação de Serviços em Recursos Humanos, de trabalho Temporário, de mão de obra especializada e não ...",sinteac@gmail.com,https://www.facebook.com/sinteacjuizdefora/?locale=pt_BR,https://www.instagram.com/sinteacjf_e_regiao/,,,Sindicato dos Trabalhadores em Empresas de Prestação de ...,(32)3218-7127,False,False,prestador de serviço Juiz de Fora MG,https://www.sinteacjf.com.br/,(32)3218-7127
0,,"Desde a fundação em 2007, a Terra Minas tem sua sede na cidade de Matias Barbosa-MG. A empresa foi criada para atuar no mercado de transporte e de locação ...",,,https://www.instagram.com/ufjf/,https://br.linkedin.com/school/ufjf/,,Institucional,,False,False,empresa Matias Barbosa MG,https://terraminas.com/institucional/,
0,09.102.320/0001-27,"Contrate faxineira, diarista, cozinheira, passadeira, churrasqueiro e auxiliar de limpeza de modo fácil e prático. Faxineiras e Diaristas em Juiz De Fora ...",juizdefora.saomateus@maryhelp.net,https://www.facebook.com/groups/490737742236653/?locale=pt_BR,https://www.instagram.com/maryhelpjf/,,,Faxineiras e Diaristas em Juiz De Fora MG,(32) 99803-4073,True,False,prestador de serviço Juiz de Fora MG,https://www.maryhelp.com.br/unidade/juiz-de-fora-sao-mateus,(32) 99803-4073
0,,Associação Comercial e Empresarial de Matias Barbosa. Presidente: Wander Gama Fernandes Executivo: Verônica Moreira. Acessar site.,,,,,,Associação Comercial e Empresarial de Matias Barbosa,(31) 3078-7000,False,False,comércio Matias Barbosa MG,https://www.federaminas.com.br/entidades/associacao-comercial-e-empresarial-de-matias-barbosa/,(31) 3078-7000
0,02.717.460/0001-60,Empresa Juiz de Fora. Saltar para o conteúdo. HOME; COMPLIANCE. Manual – Programa de Integridade e Ética · Treinamento Compliance · Fotos · Vídeo – Treinamento.,,https://www.facebook.com/agenterealizajf/,https://www.instagram.com/agenterealiza/,https://br.linkedin.com/company/mg-m%C3%ADdia-social,,Empresa Juiz de Fora,,True,False,empresa Juiz de Fora MG,https://ejuizdefora.com.br/,
0,09.462.547/0001-83,"Lojas. Segunda a Sábado: de 10h às 22h. Domingos e Feriados: de 13h às ... Presidente Itamar Franco, 3600 - Cascatinha - Juiz de Fora, MG - CEP: 36025-290 ...",,,https://www.instagram.com/independenciashoppingoficial/,,,Independência Shopping,,True,False,comércio Juiz de Fora MG,https://independenciashopping.com.br/,
0,23.276.865/0001-80,"Anúncios - Juiz de Fora, Minas Gerais. 1 - 50 de 77.255 resultados. Tipos de anúncio. Todos os anúncios, Particulares, Profissionais. Ordenar por.",,,,,,"Anúncios - Juiz de Fora, Minas Gerais",,True,False,negócio Juiz de Fora MG,https://www.olx.com.br/estado-mg/regiao-de-juiz-de-fora/juiz-de-fora,
0,18.540.906/0008-30,"U&M Mineração e Construção S/A, Matias Barbosa. 1287 likes · 43 talking about this · 14 were here. Prestação de serviços em Mineração e Construção Pesada.",,,,,,U&M Mineração e Construção S/A | Matias Barbosa MG,,True,False,empresa Matias Barbosa MG,https://www.facebook.com/p/UM-Minera%C3%A7%C3%A3o-e-Constru%C3%A7%C3%A3o-SA-100082817362867/,
0,34.116.150/0001-87,"O PIB da cidade é de cerca de R$ 277,6 milhões de reais, sendo que 58,7% do valor adicionado advém dos serviços, na sequência aparecem as participações da ...",contato@caravela.info,,,,,Economia de Bicas - MG,,True,False,comércio Bicas MG,https://www.caravela.info/regional/bicas---mg,
0,,"Venha conferir os produtos da nossa loja!! Rua Santa Tereza, 142 lj. 04. Centro Bicas MG (32) 998594476. Assunto Importante! Apoie o Comércio Local de ...",,,,,,Loja Ponto Das Utilidades (@lojapontodasutilidades),,False,False,comércio Bicas MG,https://www.instagram.com/lojapontodasutilidades/,
0,55.744.877/0001-89,Os melhores prestadores de serviços disponíveis em Juiz De Fora · Assistência técnica · Aulas · Autos · Consultoria · Design e Tecnologia · Eventos · Moda e ...,,https://www.facebook.com/groups/549022605198269/?locale=pt_BR,https://www.instagram.com/vagasdejf/,https://br.linkedin.com/jobs/vagas-em-juiz-de-fora,,Encontre Profissionais e Serviços em Juiz De Fora - MG,,True,False,prestador de serviço Juiz de Fora MG,https://www.getninjas.com.br/local/mg/juiz-de-fora,
